PerNo,PerStatus,sex,だ摸,戮单,紅跋絏,恨瞶糷,戈菌1,戈菌2,戈菌3,戈菌4,戈菌5,盡计,盡羆计,讽玡盡à︹,疭盡ゑ,翴,癡絤计A,癡絤计B,癡絤计C,ネ玻羆肂,篴臕计,琌ど綞,ど綞硉,る叫安计A,叫安计A,る叫安计B,叫安计B,畉计A,畉计B,畉栋い,罿单A,罿单B,罿单C,闹糷,盉猵,戈糷A,戈糷B,戈糷C,ヴ戮玡キА计,拨穨╰摸,膊妮秖,硄对Θセ,耴妮场,PerStatus,sex,だ摸,戮单,紅跋絏,恨瞶糷,戈菌1,戈菌2,戈菌3,戈菌4,戈菌5,盡计,盡羆计,讽玡盡à︹,疭盡ゑ,翴,癡絤计A,癡絤计B,癡絤计C,ネ玻羆肂,篴臕计,琌ど綞,ど綞硉,る叫安计A,叫安计A,る叫安计B,叫安计B,畉计A,畉计B,畉栋い,罿单A,罿单B,罿单C,闹糷,盉猵,戈糷A,戈糷B,戈糷C,ヴ戮玡キА计,拨穨╰摸,膊妮秖,硄对Θセ,耴妮场,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B
6423.0,0.0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,3.0,2.0,8.0,13034.0,0.0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,7.0,6.0,0.0,0.0,2.0,8.0,0.0,0.0,3.0,5.0,6.0,0.0,0.0,4.0,0.0,3.0,5.0,1.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,3.0,2.0,8.0,13034.0,0,1,0,8,0,0,1,0,3,0,0,1,0,3,0,0,1,0,3,0,0,1,0,2,0,5,9,0,0,0,0,4,0,2,0,0,2,0,5,0
7619.0,0.0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,9.0,0.0,1.0,1.0,2.0,10.0,0.0,0.0,2.0,0.0,4.0,10.0,9.0,2.0,7.0,1.0,4.0,4.0,0.0,0.0,6.0,0.0,9.0,13168.0,0.0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,11.0,0.0,0.0,4.0,3.0,6.0,0.0,0.0,3.0,0.0,8.0,10.0,10.0,5.0,7.0,1.0,4.0,4.0,0.0,0.0,6.0,0.0,9.0,13168.0,0,1,0,14,0,0,2,0,8,0,1,2,0,5,0,0,2,0,4,0,0,2,0,1,0,0,3,0,3,0,3,5,0,2,0,1,3,0,3,0
4990.0,0.0,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,3.0,5.0,1.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,11.0,1.0,1.0,0.0,0.0,0.0,5.0,10.0,2.0,4.0,1.0,2.0,2.0,1.0,0.0,5.0,0.0,8.0,20184.0,0.0,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,0.0,6.0,7.0,0.0,4.0,3.0,0.0,0.0,2.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,5.0,1.0,8.0,20184.0,1,0,0,3,0,0,0,0,5,0,1,0,0,7,0,0,0,0,3,2,2,1,0,6,0,1,1,0,7,0,1,1,0,15,0,0,1,0,2,0
499.0,0.0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,15.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,3.0,10.0,1.0,4.0,7.0,1.0,4.0,3.0,1.0,1.0,3.0,2.0,8.0,13147.0,0.0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,15.0,6.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,4.0,6.0,1.0,4.0,3.0,1.0,1.0,3.0,2.0,8.0,13147.0,7,1,0,1,0,9,1,0,5,0,11,1,0,3,0,4,1,0,8,0,10,1,0,1,0,8,1,0,2,0,6,1,0,4,0,4,1,0,4,0
2122.0,0.0,0.0,1.0,4.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,1.0,0.0,6.0,0.0,0.0,1.0,13.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,2.0,0.0,2.0,2.0,4.0,5.0,5.0,2.0,2.0,1.0,1.0,0.0,5.0,1.0,8.0,20089.0,0.0,0.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,5.0,0.0,6.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,2.0,0.0,1.0,1.0,7.0,5.0,5.0,2.0,1.0,1.0,1.0,0.0,5.0,1.0,8.0,20089.0,0,1,0,0,0,1,2,0,4,0,1,3,0,2,0,0,3,0,9,0,0,2,0,1,0,0,2,0,1,0,0,2,0,1,0,0,1,0,3,0
8757.0,1.0,1.0,1.0,3.0,13.0,4.0,0.0,0.0,0.0,1.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,3.0,7.0,0.0,0.0,3.0,1.0,3.0,7.0,1.0,4.0,6.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,8.0,13159.0,0.0,1.0,1.0,3.0,13.0,6.0,0.0,0.0,0.0,1.0,1.0,22.0,4.0,5.0,4.0,6.0,0.0,1.0,2.0,5.0,3.0,0.0,2.0,5.0,7.0,0.0,0.0,2.0,2.0,2.0,7.0,1.0,4.0,6.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,8.0,13151.0,0,2,1,3,0,0,4,0,3,0,0,4,1,2,0,0,2,2,3,0,0,2,2,2,0,0,1,4,3,0,1,3,2,6,0,0,2,1,9,0
1571.0,1.0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,1.0,6.0,1.0,0.0,6.0,8.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,3.0,5.0,10.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,8.0,13084.0,0.0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,1.0,5.0,3.0,6.0,7.0,0.0,3.0,7.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,5.0,0.0,4.0,5.0,1.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,8.0,14048.0,0,1,0,1,0,3,1,0,2,0,5,2,0,2,0,5,1,0,3,0,0,4,0,2,0,6,4,0,0,0,9,8,0,0,0,2,5,0,4,0
7205.0,1.0,1.0,1.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,2.0,6.0,0.0,0.0,2.0,12.0,1.0,1.0,1.0,3.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,7.0,5.0,5.0,2.0,2.0,2.0,0.0,0.0,6.0,1.0,8.0,16001.0,0.0,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,4.0,6.0,0.0,0.0,1.0,21.0,1.0,0.0,2.0,4.0,7.0,0.0,0.0,1.0,7.0,0.0,1.0,4.0,2.0,5.0,2.0,2.0,2.0,0.0,0.0,6.0,1.0,8.0,16001.0,0,1,0,3,0,0,1,0,3,0,0,0,0,4,0,0,2,0,3,0,0,1,0,9,0,0,1,14,2,0,0,0,0,0,0,0,0,1,7,0
1298.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,7.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,5.0,1.0,6.0,1.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,6.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,8.0,0.0,8.0,19035.0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,1,1,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
6588.0,1.0,0.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,3.0,1.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,2.0,0.0,4.0,5.0,7.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,7.0,0.0,9.0,14077.0,0.0,0.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,4.0,6.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,2.0,1.0,3.0,5.0,7.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,7.0,0.0,9.0,14077.0,1,2,0,1,0,1,2,0,5,0,0,2,0,2,0,2,3,0,4,0,0,1,0,3,0,0,1,2,5,0,0,2,0,2,0,3,3,0,4,0
8594.0,1.0,1.0,1.0,3.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,1.0,6.0,0.0,0.0,2.0,9.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,6.0,0.0,11.0,6.0,9.0,4.0,6.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,9.0,14067.0,0.0,1.0,1.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,3.0,2.0,2.0,9.0,1.0,0.0,2.0,4.0,6.0,0.0,0.0,5.0,1.0,4.0,6.0,4.0,4.0,5.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,9.0,14067.0,5,7,0,2,0,0,5,0,1,0,0,7,0,3,0,0,8,0,3,0,1,4,0,5,0,2,4,2,4,0,5,7,0,0,0,1,7,0,7,0
5625.0,1.0,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0,2.0,7.0,1.0,3.0,3.0,0.0,0.0,6.0,1.0,8.0,20017.0,0.0,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,3.0,3.0,0.0,0.0,1.0,6.0,0.0,0.0,4.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0,2.0,6.0,1.0,3.0,3.0,0.0,0.0,6.0,1.0,8.0,20017.0,0,0,0,3,0,0,1,0,2,0,0,1,0,2,0,0,1,0,2,0,0,0,0,4,0,0,0,0,4,0,0,1,0,5,0,0,0,0,4,0
3579.0,1.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,3.0,6.0,0.0,0.0,1.0,7.0,0.0,0.0,7.0,4.0,7.0,0.0,0.0,3.0,0.0,3.0,6.0,8.0,5.0,11.0,1.0,6.0,6.0,1.0,1.0,7.0,1.0,8.0,14048.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,2.0,6.0,0.0,0.0,2.0,12.0,0.0,0.0,6.0,1.0,6.0,0.0,0.0,4.0,0.0,3.0,6.0,7.0,5.0,10.0,1.0,6.0,5.0,1.0,1.0,7.0,1.0,8.0,14048.0,1,3,0,3,0,1,4,0,2,0,0,4,0,4,0,0,4,0,3,0,1,4,0,3,0,0,4,0,3,0,2,4,0,8,0,2,5,0,2,0
646.0,1.0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,10.0,6.0,5.0,6.0,1.0,3.0,1.0,3.0,1.0,6.0,1.0,8.0,14040.0,0.0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,5.0,0.0,6.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0,2.0,5.0,1.0,3.0,1.0,3.0,1.0,6.0,0.0,8.0,14040.0,0,1,0,5,0,0,1,0,2,0,0,0,0,2,0,1,1,0,0,0,0,0,0,3,0,0,1,0,1,0,0,1,0,2,0,1,1,0,0,0
8718.0,1.0,1.0,1.0,2.0,20.0,2.0,0.0,1.0,0.0,0.0,1.0,23.0,3.0,1.0,0.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,3.0,1.0,2.0,4.0,1.0,4.0,6.0,1.0,3.0,3.0,0.0,0.0,5.0,0.0,8.0,20089.0,0.0,1.0,1.0,2.0,20.0,2.0,0.0,1.0,0.0,0.0,1.0,24.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,5.0,1.0,3.0,7.0,1.0,4.0,5.0,1.0,3.0,3.0,0.0,0.0,5.0,0.0,8.0,20089.0,0,4,2,0,0,0,1,2,6,0,0,4,0,0,0,0,4,1,10,0,0,5,2,1,0,0,5,0,1,0,0,5,0,1,0,0,7,1,2,0
3094.0,1.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,5.0,0.0,8.0,20208.0,0.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,10.0,2.0,5.0,4.0,1.0,2.0,1.0,2.0,1.0,5.0,0.0,8.0,20208.0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,1,0,0,1,0,1,1,0,2,0,1,0,0,1,0
420.0,1.0,1.0,2.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,11.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,13.0,2.0,7.0,7.0,0.0,0.0,5.0,0.0,9.0,20208.0,0.0,1.0,2.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,12.0,2.0,7.0,7.0,0.0,0.0,5.0,0.0,9.0,20208.0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0
5149.0,1.0,1.0,1.0,4.0,13.0,4.0,0.0,0.0,1.0,0.0,0.0,22.0,3.0,5.0,0.0,6.0,2.0,0.0,3.0,2.0,3.0,0.0,2.0,2.0,8.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,5.0,6.0,1.0,3.0,2.0,2.0,1.0,9.0,2.0,8.0,13159.0,0.0,1.0,1.0,4.0,13.0,4.0,0.0,0.0,1.0,0.0,0.0,22.0,4.0,5.0,1.0,6.0,0.0,0.0,1.0,5.0,1.0,0.0,2.0,6.0,8.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,4.0,6.0,1.0,3.0,2.0,2.0,1.0,9.0,2.0,8.0,13151.0,0,2,2,4,0,0,3,0,4,0,0,4,0,4,0,0,3,2,2,0,0,4,0,7,0,0,4,3,4,0,2,6,2,4,0,0,6,0,10,0
1506.0,1.0,1.0,1.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,11.0,1.0,4.0,3.0,3.0,1.0,6.0,3.0,9.0,20019.0,0.0,1.0,1.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0,3.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,10.0,1.0,4.0,2.0,3.0,1.0,6.0,3.0,9.0,20019.0,0,0,0,3,0,0,1,0,1,0,0,1,0,5,0,0,0,0,3,0,0,0,0,6,0,0,1,0,1,0,0,0,0,6,0,0,1,0,6,0
989.0,1.0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,4.0,6.0,0.0,0.0,4.0,12.0,1.0,0.0,2.0,3.0,6.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,4.0,6.0,1.0,3.0,2.0,1.0,1.0,8.0,1.0,8.0,13191.0,0.0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,6.0,6.0,0.0,0.0,0.0,10.0,2.0,0.0,2.0,2.0,6.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,4.0,6.0,1.0,3.0,2.0,1.0,1.0,8.0,2.0,8.0,13191.0,3,2,0,1,0,5,2,0,3,0,4,2,0,2,0,2,1,0,3,0,0,2,0,7,0,5,3,0,5,0,10,7,0,2,0,2,3,0,3,0
7223.0,1.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,11.0,6.0,0.0,0.0,0.0,46.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,10.0,1.0,5.0,4.0,2.0,3.0,3.0,1.0,9.0,8142.0,0.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,8.0,6.0,0.0,0.0,1.0,60.0,0.0,0.0,5.0,7.0,6.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,10.0,1.0,5.0,3.0,2.0,3.0,3.0,1.0,9.0,8142.0,0,0,0,7,0,0,0,0,4,0,0,0,0,2,0,0,0,0,3,0,0,2,0,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,7,0
1422.0,1.0,1.0,1.0,3.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,2.0,8.0,1.0,4.0,1.0,5.0,2.0,3.0,0.0,9.0,10005.0,0.0,1.0,1.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,1.0,1.0,0.0,6.0,10.0,5.0,8.0,1.0,4.0,1.0,5.0,2.0,3.0,1.0,6.0,10005.0,0,0,0,3,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,0,5,0,0,1,1,5,0,0,0,0,5,0
6435.0,1.0,1.0,1.0,2.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,3.0,5.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,0.0,3.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,7.0,9.0,2.0,11.0,1.0,4.0,3.0,2.0,1.0,6.0,2.0,8.0,19135.0,0.0,1.0,1.0,2.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,1.0,0.0,1.0,14.0,2.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,0.0,2.0,6.0,1.0,5.0,10.0,1.0,4.0,3.0,2.0,1.0,6.0,2.0,8.0,19135.0,7,1,0,2,0,4,1,0,3,0,0,1,0,3,0,0,1,0,1,0,0,1,0,5,0,0,1,0,3,0,0,1,0,4,0,5,0,0,4,0
6532.0,1.0,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,8.0,20208.0,0.0,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,6.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,8.0,20208.0,0,0,0,4,0,2,0,0,1,0,2,0,0,4,0,5,1,0,3,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,2,1,0,3,0
2442.0,1.0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,5.0,12.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,6.0,9.0,0.0,0.0,1.0,1.0,0.0,5.0,9.0,5.0,5.0,1.0,2.0,2.0,1.0,1.0,3.0,0.0,8.0,13084.0,0.0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,7.0,6.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,5.0,9.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,8.0,13084.0,0,1,0,2,0,0,1,0,3,0,0,1,0,3,0,0,1,1,6,0,0,1,0,4,0,0,0,0,7,0,0,1,0,2,0,0,1,0,7,0
4781.0,1.0,1.0,1.0,3.0,18.0,4.0,0.0,1.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,1.0,0.0,3.0,17.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,2.0,0.0,2.0,2.0,10.0,4.0,6.0,1.0,2.0,2.0,0.0,0.0,5.0,2.0,8.0,18025.0,0.0,1.0,1.0,3.0,18.0,5.0,0.0,1.0,0.0,0.0,1.0,23.0,2.0,1.0,0.0,6.0,0.0,1.0,6.0,27.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,5.0,6.0,1.0,2.0,2.0,0.0,0.0,5.0,2.0,8.0,18002.0,0,1,0,3,0,0,2,0,7,0,0,1,0,5,0,0,2,0,2,0,0,1,0,2,0,0,1,0,1,0,0,2,0,3,0,0,2,1,3,0
2514.0,1.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0,2.0,7.0,1.0,4.0,3.0,1.0,1.0,3.0,0.0,8.0,20071.0,0.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,2.0,0.0,2.0,10.0,3.0,3.0,7.0,1.0,4.0,3.0,1.0,1.0,3.0,0.0,8.0,20019.0,0,1,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,5,0,0,2,0,1,0,0,2,0,4,0,0,1,0,2,0,0,3,0,3,0
6920.0,1.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,0.0,6.0,6.0,0.0,2.0,6.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,8.0,2.0,5.0,2.0,2.0,2.0,1.0,0.0,5.0,2.0,9.0,20089.0,0.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,1.0,1.0,0.0,10.0,4.0,5.0,4.0,2.0,2.0,2.0,1.0,0.0,5.0,0.0,9.0,20089.0,0,1,0,2,0,0,2,0,2,0,0,2,0,3,0,0,0,0,4,0,3,1,2,1,0,14,1,0,4,0,7,0,0,3,0,0,1,0,9,0
2916.0,1.0,0.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,5.0,1.0,4.0,3.0,26.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,4.0,5.0,2.0,2.0,1.0,2.0,1.0,8.0,0.0,9.0,16178.0,0.0,0.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,1.0,5.0,9.0,0.0,4.0,19.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,2.0,0.0,1.0,5.0,10.0,5.0,4.0,2.0,2.0,1.0,2.0,1.0,8.0,0.0,9.0,16178.0,0,1,0,1,0,0,1,2,2,0,1,1,1,2,0,0,1,0,2,0,0,2,0,1,0,0,3,0,2,0,0,1,0,2,0,0,1,0,5,0
7116.0,1.0,1.0,2.0,3.0,14.0,6.0,0.0,0.0,0.0,0.0,1.0,21.0,1.0,1.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,5.0,6.0,2.0,3.0,3.0,0.0,0.0,3.0,1.0,8.0,14193.0,0.0,1.0,2.0,3.0,14.0,6.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,1.0,0.0,6.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,3.0,1.0,5.0,2.0,1.0,5.0,6.0,2.0,2.0,2.0,0.0,0.0,3.0,1.0,8.0,14193.0,0,3,0,3,0,0,3,0,2,0,0,3,0,1,0,0,3,0,4,0,0,2,0,3,0,0,3,0,2,0,0,3,0,1,0,0,3,2,4,0
