PerNo,PerStatus,sex,工作分類,職等,廠區代碼,管理層級,工作資歷1,工作資歷2,工作資歷3,工作資歷4,工作資歷5,專案時數,專案總數,當前專案角色,特殊專案佔比,工作地點,訓練時數A,訓練時數B,訓練時數C,生產總額,榮譽數,是否升遷,升遷速度,近三月請假數A,近一年請假數A,近三月請假數B,近一年請假數B,出差數A,出差數B,出差集中度,年度績效等級A,年度績效等級B,年度績效等級C,年齡層級,婚姻狀況,年資層級A,年資層級B,年資層級C,任職前工作平均年數,畢業科系類別,眷屬量,通勤成本,歸屬部門,PerStatus,sex,工作分類,職等,廠區代碼,管理層級,工作資歷1,工作資歷2,工作資歷3,工作資歷4,工作資歷5,專案時數,專案總數,當前專案角色,特殊專案佔比,工作地點,訓練時數A,訓練時數B,訓練時數C,生產總額,榮譽數,是否升遷,升遷速度,近三月請假數A,近一年請假數A,近三月請假數B,近一年請假數B,出差數A,出差數B,出差集中度,年度績效等級A,年度績效等級B,年度績效等級C,年齡層級,婚姻狀況,年資層級A,年資層級B,年資層級C,任職前工作平均年數,畢業科系類別,眷屬量,通勤成本,歸屬部門
2363.0,0.0,1.0,1.0,3.0,18.0,4.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,13.0,6.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0,2.0,0.0,2.0,4.0,6.0,5.0,12.0,1.0,7.0,7.0,0.0,0.0,1.0,2.0,8.0,18025.0,0.0,1.0,1.0,3.0,18.0,4.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,1.0,0.0,6.0,0.0,0.0,8.0,6.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,3.0,0.0,3.0,4.0,3.0,2.0,12.0,1.0,6.0,6.0,0.0,0.0,1.0,2.0,8.0,18025.0
2363.0,0.0,1.0,1.0,3.0,18.0,4.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,5.0,0.0,6.0,0.0,0.0,5.0,5.0,1.0,0.0,2.0,4.0,6.0,0.0,0.0,2.0,0.0,2.0,4.0,10.0,2.0,12.0,1.0,7.0,7.0,0.0,0.0,1.0,2.0,8.0,18025.0,0.0,1.0,1.0,3.0,18.0,4.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,13.0,6.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0,2.0,0.0,2.0,4.0,6.0,5.0,12.0,1.0,7.0,7.0,0.0,0.0,1.0,2.0,8.0,18025.0
2372.0,0.0,1.0,1.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,1.0,4.0,6.0,0.0,0.0,1.0,14.0,1.0,0.0,2.0,4.0,6.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,5.0,11.0,1.0,6.0,6.0,0.0,0.0,6.0,2.0,8.0,13034.0,0.0,1.0,1.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,4.0,6.0,0.0,0.0,1.0,18.0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,5.0,11.0,1.0,6.0,6.0,0.0,0.0,6.0,2.0,8.0,13034.0
2372.0,0.0,1.0,1.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,3.0,6.0,1.0,0.0,1.0,10.0,2.0,0.0,2.0,7.0,6.0,0.0,0.0,2.0,0.0,1.0,6.0,1.0,2.0,12.0,1.0,7.0,7.0,0.0,0.0,6.0,1.0,8.0,13034.0,0.0,1.0,1.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,1.0,4.0,6.0,0.0,0.0,1.0,14.0,1.0,0.0,2.0,4.0,6.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,5.0,11.0,1.0,6.0,6.0,0.0,0.0,6.0,2.0,8.0,13034.0
2378.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,12.0,1.0,7.0,4.0,6.0,2.0,8.0,0.0,9.0,8012.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,12.0,1.0,7.0,4.0,6.0,2.0,8.0,0.0,9.0,8012.0
2378.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,13.0,1.0,7.0,4.0,6.0,2.0,8.0,0.0,9.0,8012.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,12.0,1.0,7.0,4.0,6.0,2.0,8.0,0.0,9.0,8012.0
2382.0,0.0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,12.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,2.0,13.0,1.0,7.0,7.0,0.0,0.0,3.0,1.0,8.0,13183.0,0.0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,10.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,12.0,1.0,7.0,7.0,0.0,0.0,3.0,1.0,8.0,13183.0
2392.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,1.0,5.0,3.0,6.0,0.0,2.0,1.0,11.0,0.0,0.0,6.0,3.0,6.0,0.0,0.0,4.0,1.0,4.0,2.0,7.0,2.0,10.0,1.0,5.0,5.0,0.0,0.0,7.0,2.0,8.0,14048.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,2.0,5.0,5.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,1.0,6.0,0.0,0.0,4.0,0.0,3.0,2.0,4.0,2.0,9.0,1.0,5.0,5.0,0.0,0.0,7.0,2.0,8.0,14048.0
2392.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,2.0,5.0,2.0,6.0,1.0,0.0,2.0,8.0,0.0,0.0,6.0,3.0,7.0,0.0,0.0,4.0,0.0,3.0,2.0,8.0,5.0,10.0,1.0,6.0,6.0,0.0,0.0,7.0,2.0,8.0,14048.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,1.0,5.0,3.0,6.0,0.0,2.0,1.0,11.0,0.0,0.0,6.0,3.0,6.0,0.0,0.0,4.0,1.0,4.0,2.0,7.0,2.0,10.0,1.0,5.0,5.0,0.0,0.0,7.0,2.0,8.0,14048.0
2394.0,0.0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,5.0,4.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,8.0,2101.0,0.0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,6.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,3.0,0.0,6.0,5.0,8.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,8.0,2101.0
2394.0,1.0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,0.0,6.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,6.0,0.0,0.0,2.0,0.0,1.0,5.0,9.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,8.0,2101.0,0.0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,5.0,4.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,8.0,2101.0
2402.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,6.0,1.0,15.0,2.0,6.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,1.0,5.0,3.0,1.0,1.0,4.0,6.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,8.0,14053.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,6.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,4.0,1.0,10.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,8.0,14053.0
2412.0,0.0,1.0,1.0,4.0,20.0,4.0,0.0,0.0,0.0,1.0,0.0,23.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,5.0,6.0,0.0,0.0,2.0,0.0,3.0,4.0,7.0,2.0,12.0,1.0,7.0,7.0,1.0,0.0,9.0,1.0,8.0,20127.0,0.0,1.0,1.0,4.0,20.0,4.0,0.0,0.0,0.0,1.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,2.0,12.0,1.0,7.0,7.0,1.0,0.0,9.0,2.0,8.0,20127.0
2412.0,0.0,1.0,1.0,4.0,20.0,4.0,0.0,0.0,0.0,1.0,0.0,23.0,2.0,1.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,5.0,7.0,0.0,0.0,1.0,1.0,2.0,4.0,4.0,2.0,13.0,1.0,7.0,7.0,1.0,0.0,9.0,1.0,8.0,20127.0,0.0,1.0,1.0,4.0,20.0,4.0,0.0,0.0,0.0,1.0,0.0,23.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,5.0,6.0,0.0,0.0,2.0,0.0,3.0,4.0,7.0,2.0,12.0,1.0,7.0,7.0,1.0,0.0,9.0,1.0,8.0,20127.0
2416.0,0.0,1.0,1.0,2.0,10.0,6.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,1.0,5.0,6.0,0.0,0.0,3.0,21.0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,4.0,7.0,1.0,3.0,3.0,0.0,0.0,3.0,1.0,8.0,10011.0,0.0,1.0,1.0,2.0,10.0,6.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,1.0,3.0,6.0,0.0,0.0,1.0,13.0,2.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,8.0,4.0,7.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,8.0,10011.0
2416.0,1.0,1.0,1.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,1.0,22.0,3.0,1.0,1.0,6.0,0.0,1.0,2.0,31.0,3.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,1.0,7.0,1.0,4.0,8.0,1.0,3.0,3.0,0.0,0.0,3.0,1.0,8.0,10011.0,0.0,1.0,1.0,2.0,10.0,6.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,1.0,5.0,6.0,0.0,0.0,3.0,21.0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,4.0,7.0,1.0,3.0,3.0,0.0,0.0,3.0,1.0,8.0,10011.0
2424.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,5.0,1.0,0.0,8.0,6.0,6.0,0.0,0.0,1.0,0.0,2.0,6.0,2.0,2.0,12.0,1.0,7.0,7.0,1.0,1.0,3.0,2.0,8.0,14040.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,6.0,1.0,0.0,8.0,6.0,6.0,0.0,0.0,1.0,0.0,3.0,6.0,5.0,2.0,12.0,1.0,7.0,7.0,1.0,1.0,3.0,2.0,8.0,14040.0
2424.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,8.0,1.0,0.0,9.0,3.0,5.0,0.0,0.0,1.0,0.0,2.0,6.0,6.0,5.0,13.0,1.0,7.0,7.0,1.0,1.0,3.0,1.0,8.0,14040.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,5.0,1.0,0.0,8.0,6.0,6.0,0.0,0.0,1.0,0.0,2.0,6.0,2.0,2.0,12.0,1.0,7.0,7.0,1.0,1.0,3.0,2.0,8.0,14040.0
2425.0,0.0,0.0,2.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,12.0,1.0,7.0,6.0,2.0,1.0,9.0,0.0,8.0,20127.0,0.0,0.0,2.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,12.0,1.0,7.0,6.0,2.0,1.0,9.0,1.0,8.0,20127.0
2425.0,0.0,0.0,2.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,2.0,12.0,1.0,7.0,6.0,2.0,1.0,9.0,0.0,8.0,20127.0,0.0,0.0,2.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,12.0,1.0,7.0,6.0,2.0,1.0,9.0,0.0,8.0,20127.0
2442.0,0.0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,7.0,6.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,5.0,9.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,8.0,13084.0,0.0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,11.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,3.0,7.0,0.0,1.0,1.0,0.0,0.0,5.0,8.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,8.0,13065.0
2442.0,1.0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,5.0,12.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,6.0,9.0,0.0,0.0,1.0,1.0,0.0,5.0,9.0,5.0,5.0,1.0,2.0,2.0,1.0,1.0,3.0,0.0,8.0,13084.0,0.0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,7.0,6.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,5.0,9.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,8.0,13084.0
2475.0,1.0,0.0,1.0,7.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,1.0,5.0,5.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,5.0,3.0,3.0,11.0,2.0,6.0,6.0,1.0,1.0,3.0,0.0,8.0,14077.0,0.0,0.0,1.0,7.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,2.0,5.0,5.0,6.0,1.0,0.0,4.0,3.0,0.0,0.0,6.0,7.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,3.0,10.0,2.0,6.0,5.0,1.0,1.0,3.0,0.0,8.0,14077.0
2500.0,0.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,2.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,3.0,10.0,0.0,0.0,2.0,0.0,2.0,10.0,5.0,2.0,12.0,1.0,7.0,4.0,5.0,3.0,8.0,1.0,8.0,8157.0,0.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,4.0,10.0,0.0,0.0,3.0,0.0,3.0,10.0,4.0,2.0,12.0,1.0,7.0,4.0,5.0,3.0,8.0,1.0,8.0,8157.0
2500.0,0.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,4.0,9.0,0.0,0.0,3.0,0.0,3.0,10.0,5.0,2.0,12.0,1.0,7.0,4.0,5.0,3.0,8.0,1.0,8.0,8157.0,0.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,2.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,3.0,10.0,0.0,0.0,2.0,0.0,2.0,10.0,5.0,2.0,12.0,1.0,7.0,4.0,5.0,3.0,8.0,1.0,8.0,8157.0
2504.0,1.0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,2.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,10.0,0.0,0.0,2.0,0.0,2.0,5.0,8.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,12.0,14105.0,0.0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,2.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,5.0,9.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,12.0,14105.0
2514.0,1.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0,2.0,7.0,1.0,4.0,3.0,1.0,1.0,3.0,0.0,8.0,20071.0,0.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,2.0,0.0,2.0,10.0,3.0,3.0,7.0,1.0,4.0,3.0,1.0,1.0,3.0,0.0,8.0,20019.0
2526.0,1.0,0.0,2.0,3.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,11.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,1.0,0.0,4.0,6.0,8.0,2.0,11.0,1.0,6.0,6.0,1.0,1.0,2.0,2.0,9.0,17047.0,0.0,0.0,2.0,3.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,4.0,2.0,11.0,1.0,6.0,6.0,1.0,1.0,2.0,2.0,6.0,17112.0
2545.0,1.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,9.0,0.0,1.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,9.0,5.0,3.0,1.0,2.0,2.0,0.0,0.0,6.0,1.0,8.0,14040.0,0.0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,10.0,1.0,0.0,2.0,2.0,5.0,0.0,0.0,1.0,0.0,2.0,5.0,9.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,6.0,1.0,8.0,14040.0
2553.0,0.0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,10.0,6.0,2.0,12.0,1.0,7.0,6.0,2.0,1.0,8.0,1.0,14.0,2058.0,0.0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0,2.0,12.0,1.0,7.0,6.0,2.0,1.0,8.0,1.0,14.0,2058.0
2553.0,0.0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,3.0,0.0,3.0,1.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,10.0,2.0,2.0,12.0,1.0,7.0,6.0,2.0,1.0,8.0,1.0,14.0,2058.0,0.0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,10.0,6.0,2.0,12.0,1.0,7.0,6.0,2.0,1.0,8.0,1.0,14.0,2058.0
2563.0,1.0,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,5.0,0.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,3.0,11.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,7.0,1.0,3.0,2.0,2.0,1.0,8.0,2.0,8.0,8012.0,0.0,0.0,1.0,4.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,5.0,2.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,8.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,5.0,7.0,1.0,3.0,2.0,2.0,1.0,8.0,2.0,8.0,8012.0
2566.0,0.0,0.0,1.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,0.0,6.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,5.0,12.0,1.0,7.0,1.0,9.0,3.0,8.0,1.0,8.0,8117.0,0.0,0.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,1.0,0.0,6.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,5.0,12.0,1.0,7.0,1.0,9.0,3.0,8.0,1.0,8.0,8117.0
2568.0,0.0,1.0,1.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,3.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,2.0,7.0,0.0,0.0,1.0,0.0,2.0,5.0,6.0,2.0,6.0,1.0,3.0,3.0,0.0,0.0,6.0,0.0,8.0,2180.0,0.0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,5.0,6.0,2.0,6.0,1.0,3.0,3.0,0.0,0.0,6.0,2.0,8.0,2180.0
2576.0,0.0,1.0,1.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,15.0,6.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,12.0,1.0,8.0,8.0,0.0,1.0,4.0,1.0,8.0,13147.0,0.0,1.0,1.0,5.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,12.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,5.0,12.0,1.0,7.0,7.0,0.0,1.0,4.0,1.0,8.0,13147.0
2576.0,0.0,1.0,1.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,15.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,13.0,1.0,8.0,8.0,0.0,1.0,4.0,1.0,8.0,13147.0,0.0,1.0,1.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,15.0,6.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,12.0,1.0,8.0,8.0,0.0,1.0,4.0,1.0,8.0,13147.0
2577.0,0.0,1.0,1.0,4.0,20.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,8.0,20069.0,0.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,1.0,0.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,1.0,7.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,8.0,20069.0
2583.0,0.0,0.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,5.0,0.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,11.0,0.0,0.0,1.0,0.0,0.0,5.0,6.0,3.0,5.0,2.0,2.0,1.0,2.0,1.0,6.0,1.0,8.0,20130.0,0.0,0.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,6.0,1.0,8.0,20130.0
