PerNo,PerStatus,sex,工作分類,職等,廠區代碼,管理層級,工作資歷1,工作資歷2,工作資歷3,工作資歷4,工作資歷5,專案時數,專案總數,當前專案角色,特殊專案佔比,工作地點,訓練時數A,訓練時數B,訓練時數C,生產總額,榮譽數,是否升遷,升遷速度,近三月請假數A,近一年請假數A,近三月請假數B,近一年請假數B,出差數A,出差數B,出差集中度,年度績效等級A,年度績效等級B,年度績效等級C,年齡層級,婚姻狀況,年資層級A,年資層級B,年資層級C,任職前工作平均年數,畢業科系類別,眷屬量,通勤成本,歸屬部門,PerStatus,sex,工作分類,職等,廠區代碼,管理層級,工作資歷1,工作資歷2,工作資歷3,工作資歷4,工作資歷5,專案時數,專案總數,當前專案角色,特殊專案佔比,工作地點,訓練時數A,訓練時數B,訓練時數C,生產總額,榮譽數,是否升遷,升遷速度,近三月請假數A,近一年請假數A,近三月請假數B,近一年請假數B,出差數A,出差數B,出差集中度,年度績效等級A,年度績效等級B,年度績效等級C,年齡層級,婚姻狀況,年資層級A,年資層級B,年資層級C,任職前工作平均年數,畢業科系類別,眷屬量,通勤成本,歸屬部門
6613.0,1.0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,9.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,5.0,9.0,2.0,4.0,2.0,2.0,2.0,0.0,1.0,6.0,0.0,8.0,13084.0,0.0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,8.0,6.0,4.0,0.0,3.0,1.0,0.0,0.0,2.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,9.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,6.0,0.0,8.0,13084.0
6408.0,1.0,0.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,3.0,1.0,6.0,2.0,0.0,3.0,2.0,0.0,0.0,8.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,3.0,2.0,10.0,1.0,6.0,6.0,1.0,1.0,8.0,2.0,8.0,14040.0,0.0,0.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,2.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,7.0,5.0,6.0,0.0,0.0,1.0,0.0,2.0,10.0,3.0,2.0,10.0,1.0,6.0,6.0,1.0,1.0,8.0,2.0,8.0,14040.0
2953.0,1.0,1.0,2.0,2.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,1.0,0.0,6.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,2.0,8.0,0.0,0.0,3.0,1.0,3.0,3.0,1.0,4.0,11.0,1.0,6.0,2.0,8.0,2.0,5.0,0.0,8.0,20123.0,0.0,1.0,2.0,2.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,1.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,3.0,6.0,0.0,0.0,3.0,1.0,2.0,3.0,9.0,4.0,11.0,1.0,6.0,1.0,8.0,2.0,5.0,0.0,8.0,20123.0
4880.0,1.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,1.0,6.0,0.0,0.0,1.0,11.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,3.0,10.0,1.0,4.0,4.0,0.0,0.0,3.0,1.0,8.0,14040.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,17.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,5.0,3.0,3.0,9.0,1.0,4.0,4.0,0.0,0.0,3.0,0.0,8.0,14040.0
3144.0,1.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,0.0,6.0,0.0,2.0,1.0,9.0,0.0,0.0,4.0,5.0,9.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,3.0,8.0,1.0,3.0,3.0,0.0,0.0,8.0,0.0,9.0,2197.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,11.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,8.0,1.0,3.0,3.0,0.0,0.0,8.0,0.0,9.0,2197.0
8055.0,1.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,22.0,1.0,5.0,0.0,11.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,7.0,2.0,6.0,1.0,3.0,3.0,0.0,0.0,8.0,2.0,9.0,2180.0,0.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,23.0,1.0,5.0,0.0,11.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,4.0,6.0,0.0,0.0,1.0,1.0,0.0,10.0,2.0,2.0,6.0,1.0,3.0,3.0,0.0,0.0,8.0,2.0,9.0,2180.0
646.0,1.0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,10.0,6.0,5.0,6.0,1.0,3.0,1.0,3.0,1.0,6.0,1.0,8.0,14040.0,0.0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,5.0,0.0,6.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0,2.0,5.0,1.0,3.0,1.0,3.0,1.0,6.0,0.0,8.0,14040.0
3155.0,1.0,1.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,16.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,5.0,6.0,1.0,2.0,2.0,0.0,0.0,5.0,2.0,8.0,20019.0,0.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,1.0,6.0,0.0,3.0,3.0,8.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,4.0,6.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,8.0,20019.0
4727.0,1.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,2.0,6.0,0.0,1.0,1.0,16.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,1.0,0.0,5.0,8.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,8.0,0.0,6.0,8074.0,0.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,1.0,0.0,1.0,13.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,8.0,0.0,6.0,8074.0
7331.0,1.0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,3.0,5.0,7.0,2.0,6.0,2.0,2.0,2.0,2.0,1.0,7.0,1.0,10.0,14195.0,0.0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,5.0,0.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,5.0,10.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,7.0,1.0,10.0,14195.0
8395.0,1.0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,3.0,0.0,2.0,6.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,3.0,5.0,1.0,5.0,3.0,2.0,2.0,2.0,0.0,0.0,8.0,0.0,8.0,14067.0,0.0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,1.0,6.0,3.0,0.0,1.0,7.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,1.0,2.0,5.0,7.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,8.0,0.0,8.0,14067.0
3145.0,1.0,1.0,1.0,3.0,14.0,4.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,2.0,1.0,16.0,0.0,1.0,1.0,3.0,6.0,0.0,0.0,2.0,1.0,4.0,2.0,8.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,6.0,2.0,8.0,14105.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,2.0,2.0,17.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,2.0,1.0,2.0,1.0,10.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,6.0,2.0,8.0,14105.0
4584.0,1.0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,12.0,6.0,8.0,0.0,7.0,3.0,1.0,0.0,2.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,5.0,4.0,2.0,2.0,2.0,0.0,0.0,3.0,1.0,8.0,13084.0,0.0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,9.0,6.0,3.0,0.0,5.0,0.0,1.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,5.0,9.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,8.0,13084.0
2983.0,1.0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,0.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,6.0,8.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,5.0,3.0,2.0,2.0,2.0,0.0,0.0,8.0,0.0,8.0,8162.0,0.0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,5.0,3.0,2.0,2.0,2.0,0.0,0.0,8.0,0.0,8.0,8162.0
2901.0,1.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,15.0,6.0,0.0,0.0,1.0,9.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,2.0,0.0,1.0,7.0,5.0,6.0,1.0,2.0,1.0,1.0,0.0,5.0,2.0,8.0,20019.0,0.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,5.0,15.0,6.0,0.0,0.0,2.0,13.0,0.0,0.0,2.0,4.0,9.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,2.0,6.0,1.0,2.0,1.0,1.0,0.0,5.0,2.0,8.0,20019.0
1156.0,1.0,1.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,1.0,6.0,5.0,1.0,0.0,1.0,8.0,1.0,0.0,1.0,3.0,9.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,11.0,1.0,5.0,5.0,1.0,1.0,8.0,0.0,9.0,8028.0,0.0,1.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,7.0,5.0,1.0,0.0,3.0,7.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,4.0,11.0,1.0,5.0,4.0,1.0,1.0,8.0,0.0,9.0,8028.0
8477.0,1.0,1.0,1.0,2.0,19.0,4.0,0.0,1.0,0.0,1.0,0.0,22.0,5.0,5.0,3.0,6.0,0.0,0.0,1.0,10.0,8.0,0.0,2.0,6.0,9.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,9.0,1.0,4.0,2.0,5.0,2.0,6.0,2.0,8.0,19135.0,0.0,1.0,1.0,2.0,19.0,3.0,0.0,1.0,0.0,1.0,0.0,22.0,5.0,5.0,4.0,6.0,2.0,0.0,4.0,16.0,8.0,0.0,2.0,4.0,8.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,5.0,9.0,1.0,4.0,1.0,5.0,2.0,6.0,2.0,8.0,19135.0
915.0,1.0,1.0,1.0,3.0,20.0,4.0,0.0,1.0,0.0,0.0,0.0,21.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,13.0,1.0,0.0,2.0,2.0,10.0,0.0,0.0,1.0,0.0,2.0,6.0,7.0,2.0,7.0,1.0,3.0,3.0,1.0,1.0,5.0,1.0,8.0,20127.0,0.0,1.0,1.0,3.0,20.0,5.0,0.0,1.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,3.0,18.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,1.0,0.0,0.0,6.0,10.0,5.0,7.0,1.0,3.0,3.0,1.0,1.0,5.0,1.0,8.0,20127.0
830.0,1.0,1.0,1.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,1.0,6.0,3.0,0.0,4.0,4.0,0.0,0.0,1.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,10.0,5.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,6.0,0.0,13.0,10011.0,0.0,1.0,1.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,1.0,5.0,0.0,6.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,10.0,7.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,6.0,0.0,13.0,10008.0
6810.0,1.0,1.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,43.0,1.0,0.0,2.0,6.0,6.0,0.0,0.0,1.0,2.0,0.0,5.0,8.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,8.0,16178.0,0.0,1.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,5.0,0.0,0.0,5.0,56.0,1.0,0.0,1.0,5.0,7.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,8.0,16178.0
3622.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,5.0,9.0,0.0,0.0,1.0,0.0,0.0,9.0,6.0,2.0,6.0,1.0,4.0,3.0,1.0,0.0,5.0,0.0,8.0,4010.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,9.0,6.0,2.0,5.0,1.0,3.0,3.0,1.0,0.0,5.0,0.0,8.0,4010.0
8569.0,1.0,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,3.0,1.0,0.0,5.0,3.0,0.0,3.0,8.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,2.0,5.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,8.0,16086.0,0.0,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,1.0,0.0,5.0,0.0,1.0,3.0,10.0,0.0,0.0,2.0,6.0,9.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,8.0,16086.0
1932.0,1.0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,8.0,0.0,0.0,5.0,4.0,6.0,0.0,0.0,2.0,0.0,6.0,5.0,7.0,2.0,12.0,1.0,7.0,6.0,2.0,1.0,6.0,1.0,8.0,14105.0,0.0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,13.0,0.0,0.0,5.0,6.0,6.0,0.0,0.0,3.0,0.0,8.0,5.0,9.0,2.0,12.0,1.0,7.0,6.0,2.0,1.0,6.0,1.0,8.0,14105.0
3432.0,1.0,0.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,8.0,6.0,0.0,0.0,1.0,3.0,3.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,5.0,2.0,1.0,1.0,0.0,0.0,8.0,0.0,8.0,19043.0,0.0,0.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,5.0,6.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,10.0,2.0,5.0,4.0,2.0,1.0,1.0,0.0,0.0,8.0,0.0,8.0,19043.0
4192.0,1.0,1.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,5.0,0.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0,6.0,10.0,0.0,0.0,1.0,0.0,0.0,7.0,8.0,5.0,7.0,1.0,4.0,2.0,4.0,2.0,5.0,1.0,9.0,20184.0,0.0,1.0,1.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,7.0,7.0,2.0,7.0,1.0,4.0,2.0,4.0,2.0,5.0,0.0,9.0,6167.0
5119.0,1.0,1.0,1.0,3.0,14.0,1.0,1.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,2.0,6.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,4.0,5.0,1.0,3.0,3.0,0.0,0.0,3.0,0.0,15.0,14105.0,0.0,1.0,1.0,3.0,14.0,1.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,5.0,1.0,6.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,15.0,14105.0
1517.0,1.0,0.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,2.0,10.0,4.0,4.0,0.0,0.0,0.0,5.0,2.0,2.0,5.0,1.0,3.0,2.0,1.0,0.0,4.0,0.0,8.0,2058.0,0.0,0.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,5.0,0.0,6.0,2.0,0.0,3.0,4.0,0.0,0.0,3.0,2.0,10.0,0.0,8.0,0.0,0.0,0.0,5.0,6.0,2.0,5.0,1.0,2.0,2.0,1.0,0.0,4.0,0.0,8.0,2058.0
7887.0,1.0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,1.0,12.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,9.0,1.0,4.0,2.0,4.0,2.0,8.0,0.0,8.0,8038.0,0.0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,3.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,9.0,1.0,4.0,2.0,4.0,2.0,8.0,0.0,8.0,8038.0
6320.0,1.0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,5.0,6.0,1.0,3.0,1.0,3.0,2.0,6.0,0.0,8.0,13151.0,0.0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,5.0,1.0,6.0,0.0,0.0,1.0,8.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,10.0,8.0,5.0,6.0,1.0,2.0,1.0,3.0,2.0,6.0,0.0,8.0,13151.0
5149.0,1.0,1.0,1.0,4.0,13.0,4.0,0.0,0.0,1.0,0.0,0.0,22.0,3.0,5.0,0.0,6.0,2.0,0.0,3.0,2.0,3.0,0.0,2.0,2.0,8.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,5.0,6.0,1.0,3.0,2.0,2.0,1.0,9.0,2.0,8.0,13159.0,0.0,1.0,1.0,4.0,13.0,4.0,0.0,0.0,1.0,0.0,0.0,22.0,4.0,5.0,1.0,6.0,0.0,0.0,1.0,5.0,1.0,0.0,2.0,6.0,8.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,4.0,6.0,1.0,3.0,2.0,2.0,1.0,9.0,2.0,8.0,13151.0
6445.0,1.0,1.0,1.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,0.0,6.0,0.0,0.0,1.0,11.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,2.0,3.0,3.0,6.0,1.0,4.0,8.0,1.0,4.0,2.0,4.0,1.0,9.0,2.0,8.0,4125.0,0.0,1.0,1.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,1.0,1.0,6.0,0.0,2.0,5.0,8.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,5.0,1.0,4.0,6.0,8.0,4.0,8.0,1.0,4.0,1.0,4.0,1.0,9.0,2.0,8.0,4125.0
4225.0,1.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,11.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,9.0,1.0,2.0,1.0,1.0,0.0,5.0,0.0,8.0,20089.0,0.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,1.0,0.0,6.0,0.0,0.0,2.0,14.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,2.0,1.0,7.0,2.0,8.0,1.0,2.0,1.0,1.0,0.0,5.0,0.0,8.0,20089.0
4781.0,1.0,1.0,1.0,3.0,18.0,4.0,0.0,1.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,1.0,0.0,3.0,17.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,2.0,0.0,2.0,2.0,10.0,4.0,6.0,1.0,2.0,2.0,0.0,0.0,5.0,2.0,8.0,18025.0,0.0,1.0,1.0,3.0,18.0,5.0,0.0,1.0,0.0,0.0,1.0,23.0,2.0,1.0,0.0,6.0,0.0,1.0,6.0,27.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,5.0,6.0,1.0,2.0,2.0,0.0,0.0,5.0,2.0,8.0,18002.0
4905.0,1.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,11.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,10.0,1.0,5.0,5.0,1.0,3.0,3.0,0.0,0.0,5.0,0.0,8.0,4125.0,0.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,4.0,6.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,4.0,4.0,5.0,1.0,2.0,2.0,0.0,0.0,5.0,0.0,8.0,4125.0
5180.0,1.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,2.0,6.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,2.0,5.0,1.0,2.0,2.0,0.0,0.0,8.0,0.0,8.0,8038.0,0.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,5.0,0.0,6.0,2.0,0.0,1.0,3.0,1.0,0.0,3.0,3.0,6.0,0.0,0.0,1.0,1.0,0.0,10.0,10.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,8.0,0.0,8.0,8038.0
4288.0,1.0,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,12.0,5.0,0.0,2.0,6.0,10.0,0.0,0.0,1.0,0.0,5.0,1.0,9.0,3.0,5.0,1.0,2.0,2.0,1.0,1.0,6.0,2.0,8.0,19035.0,0.0,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,1.0,0.0,1.0,9.0,4.0,0.0,2.0,4.0,8.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,6.0,2.0,8.0,19035.0
2976.0,1.0,0.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,5.0,0.0,6.0,8.0,0.0,2.0,10.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,2.0,0.0,1.0,1.0,10.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,8.0,19043.0,0.0,0.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,6.0,0.0,2.0,12.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,1.0,0.0,1.0,10.0,4.0,5.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,8.0,19043.0
144.0,1.0,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,1.0,6.0,5.0,0.0,1.0,4.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,5.0,8.0,1.0,4.0,4.0,0.0,0.0,6.0,0.0,8.0,20123.0,0.0,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,7.0,1.0,4.0,4.0,0.0,0.0,6.0,0.0,8.0,20123.0
